"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"NAME"
"Interest rates posted for selected products by the major chartered banks"

"DESCRIPTION"
"Weekly Wednesday, rates in percentage"

"LINK"
"https://www.bankofcanada.ca/?p=205791"

"SERIES"
"id","label","description"
"V80691311","Prime rate",""
"V80691333","1-year","Conventional mortgage"
"V80691334","3-year","Conventional mortgage"
"V80691335","5-year","Conventional mortgage"
"V80691339","1-year","Guaranteed investment certificates"
"V80691340","3-year","Guaranteed investment certificates"
"V80691341","5-year","Guaranteed investment certificates"
"V80691336","5-year personal fixed term",""
"V80691337","Daily Interest Savings (balances over $100,000)",""
"V80691338","Non-Chequable Savings Deposits",""

"OBSERVATIONS"
"date","V80691311","V80691333","V80691334","V80691335","V80691339","V80691340","V80691341","V80691336","V80691337","V80691338"
"1980-05-07","16.50","15.00","15.00","15.25","","","","12.00","","12.50"
"1980-05-14","15.75","14.50","14.50","15.00","","","","11.50","","12.50"
"1980-05-21","14.75","13.75","13.75","13.75","","","","10.50","","12.50"
"1980-05-28","13.75","13.00","13.00","13.00","","","","10.00","","12.50"
"1980-06-04","13.75","13.00","13.00","13.00","","","","10.00","","10.00"
"1980-06-11","13.75","13.00","13.00","13.00","","","","10.00","","10.00"
"1980-06-18","13.75","13.00","13.00","13.00","","","","10.00","","10.00"
"1980-06-25","13.25","13.00","13.00","13.00","","","","10.00","","10.00"
"1980-07-02","13.25","13.00","13.00","13.00","","","","10.00","","10.00"
"1980-07-09","13.25","13.00","13.00","13.00","","","","10.00","","10.00"
"1980-07-16","13.00","13.00","13.00","13.00","","","","10.50","","10.00"
"1980-07-23","12.75","13.00","13.00","13.00","","","","10.50","","10.00"
"1980-07-30","12.25","12.75","13.25","13.50","","","","10.50","","10.00"
"1980-08-06","12.25","12.75","13.25","13.50","","","","10.75","","9.25"
"1980-08-13","12.25","12.75","13.25","13.50","","","","10.75","","9.25"
"1980-08-20","12.25","12.75","13.25","13.75","","","","11.00","","9.25"
"1980-08-27","12.25","13.00","13.75","14.00","","","","11.00","","9.25"
"1980-09-03","12.25","13.25","14.00","14.25","","","","11.25","","9.25"
"1980-09-10","12.25","13.25","14.00","14.25","","","","11.25","","9.25"
"1980-09-17","12.25","13.50","14.25","14.50","","","","11.25","","9.25"
"1980-09-24","12.25","13.75","14.25","14.50","","","","11.25","","9.25"
"1980-10-01","12.25","13.75","14.25","14.50","","","","11.25","","10.00"
"1980-10-08","13.00","13.75","14.75","15.00","","","","11.50","","10.00"
"1980-10-15","12.75","13.75","14.75","15.00","","","","11.50","","10.00"
"1980-10-22","12.75","13.75","14.75","15.00","","","","11.50","","10.00"
"1980-10-29","12.75","13.75","14.75","15.00","","","","11.50","","10.00"
"1980-11-05","13.25","13.75","14.75","15.00","","","","11.75","","10.50"
"1980-11-12","13.75","13.75","14.75","15.00","","","","12.00","","10.50"
"1980-11-19","13.75","13.75","14.75","15.00","12.25","","13.25","12.00","","10.50"
"1980-11-26","13.75","13.75","14.75","15.00","12.25","","13.00","12.00","","10.50"
"1980-12-03","14.50","14.50","15.00","15.25","12.25","","13.00","12.00","","11.50"
"1980-12-10","15.50","15.00","15.00","15.50","12.75","","13.25","12.25","","12.25"
"1980-12-17","17.00","15.50","15.00","15.50","12.75","","13.25","12.25","","13.00"
"1980-12-24","18.25","15.50","15.75","16.00","13.00","","13.25","12.50","","13.00"
"1980-12-31","18.25","15.50","15.75","16.00","13.00","","13.25","12.50","","13.00"
"1981-01-07","18.25","15.50","15.75","16.00","13.00","","13.25","12.50","","13.00"
"1981-01-14","18.25","15.50","15.50","15.50","13.00","","13.25","12.50","","13.00"
"1981-01-21","18.25","15.25","15.50","15.50","12.75","","13.25","12.50","","13.00"
"1981-01-28","18.25","15.25","15.50","15.50","13.00","","13.25","12.50","","13.00"
"1981-02-04","18.25","15.25","15.50","15.50","13.00","","13.25","12.50","","13.50"
"1981-02-11","18.25","15.25","15.50","15.50","13.25","","13.25","12.50","","13.50"
"1981-02-18","18.25","15.50","15.50","15.50","13.25","","13.25","13.00","","13.50"
"1981-02-25","18.25","15.50","15.50","15.50","13.25","","13.25","13.00","","13.50"
"1981-03-04","18.25","15.50","15.75","15.75","13.50","","13.50","13.00","","13.50"
"1981-03-11","18.25","15.75","16.00","16.00","13.75","","13.75","13.00","","13.50"
"1981-03-18","18.25","15.75","16.00","16.00","13.75","","13.75","13.00","","13.50"
"1981-03-25","17.75","16.00","16.00","16.00","13.75","","14.00","13.00","","13.50"
"1981-04-01","17.75","16.00","16.00","16.00","14.00","","14.00","13.00","","13.50"
"1981-04-08","17.75","16.25","16.50","16.50","14.25","","14.25","13.00","","13.50"
"1981-04-15","17.75","16.25","16.50","16.50","14.25","","14.25","13.25","","13.50"
"1981-04-22","18.25","16.25","16.50","16.50","14.50","","14.50","14.00","","14.00"
"1981-04-29","18.25","17.25","17.00","17.00","15.00","","14.75","14.00","","14.00"
"1981-05-06","18.50","17.50","17.50","17.50","15.50","","15.25","14.25","","14.75"
"1981-05-13","19.50","18.00","18.00","18.00","16.00","","15.75","15.50","","15.75"
"1981-05-20","19.50","18.00","18.00","18.00","16.00","","15.75","15.50","","15.75"
"1981-05-27","19.50","18.00","18.50","18.50","16.00","","15.75","15.50","","15.75"
"1981-06-03","19.50","18.00","18.50","18.50","16.25","","15.75","15.50","","15.75"
"1981-06-10","20.00","18.50","18.50","18.50","16.25","","15.75","15.75","","16.25"
"1981-06-17","20.00","18.50","18.75","18.75","16.25","","15.75","15.75","","16.25"
"1981-06-24","20.00","18.50","18.75","18.75","16.25","","15.75","15.75","","16.25"
"1981-07-01","20.00","18.50","18.75","18.75","16.50","","16.00","15.75","","16.25"
"1981-07-08","20.00","18.50","18.75","18.75","16.50","","16.00","15.75","","16.25"
"1981-07-15","20.00","18.75","18.75","18.75","16.75","","16.00","15.75","","16.25"
"1981-07-22","20.00","18.75","18.75","18.75","16.75","","16.00","15.75","","16.25"
"1981-07-29","21.00","19.75","19.75","20.00","17.50","","17.00","16.50","","17.25"
"1981-08-05","21.75","20.25","20.50","20.75","18.25","","17.75","17.00","","18.00"
"1981-08-12","22.75","21.25","21.50","21.75","19.50","","17.75","17.50","","19.00"
"1981-08-19","22.75","21.25","21.50","21.75","19.50","","17.75","17.50","","19.00"
"1981-08-26","22.75","21.25","21.50","21.75","19.25","","17.75","17.50","","19.00"
"1981-09-02","22.75","21.25","21.50","21.75","19.00","","17.75","17.50","","19.00"
"1981-09-09","22.25","21.25","21.50","21.75","19.00","","17.75","17.50","","19.00"
"1981-09-16","21.75","21.25","21.50","21.75","19.00","","17.50","17.00","","19.00"
"1981-09-23","21.25","21.25","21.50","21.75","19.00","","17.50","17.00","","19.00"
"1981-09-30","21.25","21.25","21.50","21.75","19.00","","17.50","17.00","","19.00"
"1981-10-07","21.25","21.25","21.50","21.75","19.00","","17.50","17.00","","17.25"
"1981-10-14","20.50","20.00","21.00","21.25","18.50","","17.00","17.00","","17.25"
"1981-10-21","20.00","19.75","20.00","20.25","18.00","","17.00","17.00","","16.75"
"1981-10-28","20.00","19.75","20.00","20.25","18.00","","17.00","17.00","","16.75"
"1981-11-04","20.00","19.75","20.00","20.25","18.00","","17.00","17.00","","16.75"
"1981-11-11","19.50","19.25","19.50","18.75","17.00","","16.75","16.25","","16.25"
"1981-11-18","18.00","18.25","18.25","18.25","15.50","","15.00","14.75","","14.75"
"1981-11-25","17.25","17.50","18.00","17.75","14.75","","14.25","13.50","","13.50"
"1981-12-02","17.25","17.50","18.00","17.75","14.50","","13.50","13.50","","13.50"
"1981-12-09","17.25","17.50","18.00","17.75","14.50","","13.50","13.50","","13.50"
